LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01003932,Southwark 034B,"POLYGON ((-0.1007194884764004 51.50017843875482, -0.1004029081623528 51.499017846684694, -0.0998850336987502 51.499054734549325, -0.1002938958821822 51.49719090306445, -0.0996849348725487 51.4966783517306, -0.0997408763658187 51.496578946029985, -0.0999618891651411 51.496156009221764, -0.1000475831370553 51.49562794165279, -0.1000440370704528 51.49558468385717, -0.1008783304838136 51.49560868315468, -0.101235613725335 51.49498498826844, -0.1023701645896935 51.49541701138717, -0.1030366435783674 51.49499524248972, -0.1031627272932061 51.49386392967979, -0.1035886024705722 51.493738491786196, -0.1041330605585066 51.493953423107996, -0.1035450261928509 51.49541564870108, -0.1039121821262976 51.49545714232944, -0.1036937766772799 51.495807117856955, -0.1048033050033069 51.4961487867647, -0.1035817905850691 51.49766695818571, -0.1035423426914698 51.49772008684023, -0.1021304770204184 51.49806594179919, -0.1024309162033838 51.49830381908289, -0.1021368870055794 51.498428059491395, -0.1026310938082373 51.49884740354834, -0.1022365901283257 51.49887851917878, -0.1021857964344191 51.49943118990018, -0.1029323882239507 51.50005788459345, -0.1019459063222141 51.50003080789772, -0.1016503471613002 51.49975572528653, -0.1007194884764004 51.50017843875482))",45.78,45.389,10.854,39.082,24.409,49.945,51.585,38.966712,40.4947047,0
E01033602,Westminster 009H,"POLYGON ((-0.168077191745892 51.52491352314125, -0.1690814151532769 51.52427169148883, -0.168666024576454 51.52371211679018, -0.1680414796265531 51.52326786674997, -0.1678328794963761 51.52303474338653, -0.1683535459503923 51.52272486541362, -0.1690142730573647 51.52273451548586, -0.1697262482290655 51.52233388914366, -0.16983933055046 51.52245654821135, -0.1705007330984957 51.522617579528294, -0.1721909083080064 51.52326859882252, -0.171736912261546 51.52391009555839, -0.1716336773310104 51.524007070775994, -0.1713938936224425 51.52419126636069, -0.1723149623342421 51.52492512562341, -0.1716071288838874 51.52494912027066, -0.1707878565687091 51.52431063419364, -0.1701445609551082 51.524722850563116, -0.1701004985461386 51.524764769458045, -0.1696094277976414 51.52543239627979, -0.168077191745892 51.52491352314125))",65.245,52.359,27.05,15.558,28.757,23.508,42.113,40.990134000000005,42.2823798,0
E01000596,Brent 021A,"POLYGON ((-0.2609335201082039 51.5498591695063, -0.2608668587313414 51.549571623104434, -0.2598188973576533 51.549623976944325, -0.2591148985879009 51.548220541358354, -0.2581934681956079 51.5481456550452, -0.2578654552676602 51.547840783006514, -0.2599578318060282 51.54716876779164, -0.2607007691803505 51.54670159875775, -0.2625258674548673 51.54642819792249, -0.2620544714063058 51.54622690997785, -0.2619204779355106 51.545625793348755, -0.2611665730579571 51.5454935498036, -0.261036908796289 51.54518211210517, -0.2596798953274687 51.545207752982535, -0.259665778673017 51.54476090354714, -0.2596726365488186 51.54458115866478, -0.2596524805250939 51.543921793752745, -0.2611184960213171 51.54388330931696, -0.2618690904722907 51.544268260686955, -0.2630691979252786 51.544546316687516, -0.2629742668005993 51.544070844739025, -0.2636885905259269 51.54460253265922, -0.2635061246770314 51.54487004258697, -0.2630625808702131 51.54544952488327, -0.2634589429748624 51.54578622873552, -0.2641574318800845 51.54579841737803, -0.2646395663332408 51.546516662467404, -0.2651420745952485 51.54654420072387, -0.2652993739154593 51.54657239743314, -0.2651509123697233 51.54705200190904, -0.265844241650112 51.54703237020017, -0.266212276006185 51.54734648870405, -0.263575611051635 51.548823493800015, -0.2660334651931204 51.54798381161814, -0.2672490744670117 51.54792462538006, -0.2675296483048799 51.5482551358224, -0.265754789356374 51.54847497175019, -0.2639861688784306 51.54922424207826, -0.2632687269809671 51.549610284807905, -0.2627940396916509 51.549045760572895, -0.2617113438355025 51.549731674547566, -0.2618714458564285 51.55039652864546, -0.2613893892921683 51.550925616537825, -0.2609447711299865 51.550919737743435, -0.2609377433230111 51.55011039663909, -0.2609335201082039 51.5498591695063))",51.715,46.725,34.831,17.591,51.127,99.058,35.813,46.523784,46.0912946,0
E01004665,Westminster 024A,"POLYGON ((-0.1402889334003115 51.485461167970044, -0.1401538157850241 51.484907548136555, -0.1425610474488887 51.48532225752876, -0.1418177028630444 51.48553044712553, -0.1430565680676932 51.485780865734846, -0.1431807952130179 51.48626843012795, -0.1436820398935298 51.48633930489774, -0.1428698910581681 51.48687365952827, -0.1427568349373337 51.487369246366946, -0.1429172565996067 51.48757542309742, -0.1428051049303461 51.487590022338374, -0.1413946942572259 51.48777365030109, -0.1405803687916755 51.487037812171216, -0.1403611404428374 51.48647499951247, -0.1401656844744417 51.48603179555849, -0.1407804858150018 51.48592616164155, -0.1402889334003115 51.485461167970044))",54.422,52.225,26.323,21.933,9.977,28.939,25.466,36.49766100000001,39.2525471,0
E01001429,Enfield 030D,"POLYGON ((-0.0552689001623702 51.626736621921594, -0.0557316385113806 51.62532927941257, -0.0564270129021717 51.62468647641071, -0.0557841175253146 51.62433389263747, -0.0558146069073317 51.62370414343776, -0.0538354583045968 51.62367574611259, -0.0537616756868275 51.6236744149726, -0.0524164138305183 51.623650062683275, -0.052464550527964 51.62334577412305, -0.0529209371824009 51.62215680811152, -0.0535987074715984 51.622134793886836, -0.0537895972055071 51.62214411865913, -0.0539739083343943 51.62216572567278, -0.0585999443588902 51.62263179485469, -0.058710206237028 51.62206409028544, -0.0595532529406695 51.6218528578467, -0.0595618552239154 51.62046872867755, -0.0600806466007386 51.62049715855819, -0.0600292368008715 51.62145561490833, -0.0609852723772119 51.621385874261314, -0.0607644014690338 51.62192562160802, -0.0615834281126936 51.62201229339084, -0.0617993586059333 51.621342477120535, -0.0624153727400837 51.62160995643014, -0.0619417493340406 51.62249031328449, -0.0623443272841465 51.62296158978684, -0.0612530239727772 51.62488446559555, -0.0621085624065402 51.62489232404331, -0.0621385662734066 51.62528165267271, -0.0611692888025357 51.625203294700995, -0.0612731167246552 51.62637777720544, -0.0606578937132779 51.62652372420409, -0.0604316427562267 51.62631762033616, -0.0584358062471927 51.626370793960305, -0.0578230515019496 51.62607002210935, -0.0568169025611689 51.62703286548252, -0.0564028537851564 51.62696571677998, -0.0552689001623702 51.626736621921594))",61.21,46.573,38.0,24.719,51.926,52.671,42.425,46.391286,45.8644995,0
E01000643,Brent 024D,"POLYGON ((-0.2400624572433768 51.547682974808694, -0.2387033782012124 51.546540371065554, -0.2384064252811864 51.54667768622889, -0.2378042414865203 51.54632391237839, -0.2378880513848429 51.545848639437246, -0.2373785441809029 51.545401187992255, -0.2369834370392765 51.54565009475226, -0.2371562620858055 51.54617835762038, -0.2364065988962006 51.54622332051891, -0.2361937968124669 51.54578065622495, -0.2356462245097572 51.54590237152278, -0.2356409190675954 51.54618642316468, -0.2352295760387486 51.54616754837357, -0.2352815246456885 51.545951730904754, -0.2357783029387969 51.544586141291965, -0.2347155290552737 51.544774821367675, -0.2349306059942984 51.544055413429696, -0.2325210310403892 51.543936273168384, -0.2324886050221752 51.54300969731004, -0.2325006730356827 51.5427898000427, -0.2329293157678973 51.541893684497936, -0.2321703237056296 51.541704012558014, -0.2305983235711068 51.541364826376935, -0.2279356575950353 51.541341112344945, -0.2275035205175698 51.54090587306944, -0.2285986300377583 51.539600264944184, -0.229836189004548 51.53809390124355, -0.2305638745793577 51.53721026372131, -0.2310560950148681 51.53671454544327, -0.2359703361009872 51.53928292492861, -0.2380501948369939 51.5398958685734, -0.2382608228959044 51.53917875257989, -0.2393670280770089 51.53930992158712, -0.2415643555503834 51.539019017086126, -0.2419859094295822 51.53960393004345, -0.2424946314501895 51.54030972755817, -0.2429660110431777 51.54146766550109, -0.242838697739236 51.542809261128355, -0.2428014704213963 51.543262412628145, -0.2430707768675972 51.543691819976225, -0.23950119251616 51.54364085548819, -0.2391226196809295 51.54336090736657, -0.2376417669365393 51.544064355225146, -0.2390938828861366 51.54529964105121, -0.2415915613932192 51.54773147607638, -0.2403543933561817 51.54794077589607, -0.2400624572433768 51.547682974808694))",62.681,61.063,20.089,39.73,51.236,79.501,32.701,51.117699,51.1505914,0
E01002804,Islington 001D,"POLYGON ((-0.1179684688433624 51.56985163447906, -0.1173622878535682 51.56943229510579, -0.1166256113763537 51.56979968537005, -0.1162991801182589 51.56955384340899, -0.1181103132902206 51.56860144924254, -0.1178509200727708 51.56836788229116, -0.118186068886546 51.56819643895035, -0.1188300954851472 51.56867437327707, -0.119110011193116 51.56853498118317, -0.1214920302517626 51.567320940013325, -0.121280770712142 51.567004215663104, -0.1216850836970171 51.56722452897686, -0.1225659160864201 51.56706783195236, -0.1238187035179593 51.56697154353734, -0.1230707129822515 51.56819750015761, -0.1231635478082146 51.568266976987566, -0.1233597619050936 51.568490834914535, -0.1234358920738034 51.56857774150255, -0.1239544146690591 51.56972577167908, -0.1235443173658843 51.56989324524092, -0.1233305678759653 51.56960937942273, -0.1210245920413312 51.570394836499105, -0.1205248695541176 51.56990272490026, -0.120352138503942 51.56971950659738, -0.1189882077082645 51.57040465510275, -0.1175715299067653 51.570053865328106, -0.1179684688433624 51.56985163447906))",47.486,50.616,22.531,32.65,30.086,32.834,21.531,37.376328,38.1585446,0
E01000008,Barking and Dagenham 015B,"MULTIPOLYGON (((0.071354959380984 51.541694352421715, 0.0722929431210656 51.541660043120274, 0.0731982116630151 51.542214473815754, 0.0734986346369695 51.541899283477456, 0.0726254593434605 51.54143251569127, 0.072716690556984 51.540781332019414, 0.072951044120637 51.540180532264266, 0.0721685569607639 51.540027398637356, 0.0719086583910506 51.53896243032647, 0.0720152488821932 51.538403528880636, 0.072544240892449 51.53771654524351, 0.071344428390268 51.53724979267498, 0.0704273991018066 51.53911542701788, 0.0694975961163066 51.538868347883174, 0.0697840398430927 51.540344153062435, 0.0699060760405666 51.54091058269265, 0.0692432995692275 51.54164697254269, 0.0698973429952746 51.542148827959174, 0.0705843563721352 51.54237020831949, 0.0716883403326303 51.54179660263614, 0.071354959380984 51.541694352421715)), ((0.0685802775662667 51.536220936351704, 0.068029887757661 51.53615467966189, 0.0690815128149591 51.53733703234311, 0.0682787042105284 51.53814519428001, 0.0669281294742358 51.53985684431888, 0.0666928668588501 51.54114652590712, 0.0682817702256601 51.54428705220727, 0.0683263069926603 51.544414278287725, 0.069366693194864 51.54412831552448, 0.0685929194033586 51.54213247673609, 0.0690951003362418 51.54137632482738, 0.0685032824954254 51.54091914070867, 0.0694153975728043 51.54029874209341, 0.0691258311968952 51.53881104882292, 0.0704504649711611 51.538511607866525, 0.071029177858824 51.53715228443533, 0.0685802775662667 51.536220936351704)))",49.836,36.318,25.462,22.039,24.352,72.701,29.816,37.596102,38.9879314,0
E01004449,Waltham Forest 018E,"POLYGON ((-0.0256018638400044 51.57712923567902, -0.0257683755387947 51.576661888458865, -0.0244533040834888 51.57703293738621, -0.02360177786784 51.57619389083745, -0.0224730719274896 51.576550179185006, -0.0218248113231365 51.5759108164247, -0.0226722732479943 51.575618309778825, -0.0223335440603776 51.57526580324407, -0.0229856253256042 51.57490882491331, -0.0223720696219663 51.574166158555265, -0.0241933586004724 51.573570130275044, -0.0256160071867591 51.57311938626933, -0.0260651134525987 51.57297897856423, -0.0271993050141069 51.57262059018799, -0.0276114243967316 51.5724849592812, -0.0280331804852809 51.573035890873825, -0.0298641175291591 51.575893419806114, -0.0298791800446487 51.576162181296866, -0.0296697912303536 51.57622307924734, -0.0294911540442774 51.57627503306618, -0.026385406138023 51.577188116902185, -0.0256018638400044 51.57712923567902))",67.227,51.999,33.488,20.224,50.578,64.929,15.66,46.27550100000001,45.8753352,0
E01033603,Westminster 009I,"POLYGON ((-0.1652207893360726 51.52233518043882, -0.16434395071946 51.52091628066906, -0.1654847859765521 51.520750043958046, -0.1671586324313573 51.520478785004975, -0.1673548447578378 51.52134938090539, -0.167957568011854 51.521083393019914, -0.1678343328563434 51.52086589181578, -0.1683936171460058 51.52088406850608, -0.168461661391453 51.52121403936567, -0.1675683211014206 51.52169922266869, -0.1669451273575186 51.52194237155778, -0.167232135232848 51.52234027665892, -0.167781161769033 51.52270101662787, -0.1672635010837275 51.52321634487154, -0.1667815687979943 51.52354095956688, -0.1652207893360726 51.52233518043882))",48.885,58.062,9.757,31.485,20.174,24.187,46.302,38.062404,39.9321695,0
E01002853,Kensington and Chelsea 001B,"POLYGON ((-0.211130667463135 51.523524052596436, -0.2098489772904361 51.523200097449546, -0.2084955944958256 51.52328668809426, -0.2083205348985251 51.522451226614294, -0.2097574094047875 51.52146601428202, -0.2105199043381161 51.52147824255918, -0.2111139731853987 51.52189050583981, -0.2124455652169698 51.52158321201926, -0.2132296851943561 51.522940009937265, -0.213466304762205 51.5233599535829, -0.2129091775763139 51.52356646665474, -0.2117097954592595 51.52363961387031, -0.2123320033587488 51.52381027785156, -0.2121479735717732 51.5241537888638, -0.2108802346266946 51.52387304153125, -0.211130667463135 51.523524052596436))",79.721,70.171,28.873,26.992,78.598,54.607,37.005,57.097005,54.9414598,0
E01000121,Barnet 010C,"POLYGON ((-0.1445631666051783 51.62903505372407, -0.1435092344721447 51.627425425538185, -0.1413369899337086 51.627276231397346, -0.141693905686841 51.626088497985904, -0.1410962006369522 51.625314757454376, -0.1402998335505748 51.62497425667246, -0.1412740801931413 51.623907761986636, -0.1437722104857538 51.62443315389739, -0.144623414048474 51.624109459598216, -0.1461552300364476 51.624808085023666, -0.147598355445621 51.6250423918222, -0.147806417843979 51.625428244893314, -0.1481782568223185 51.62616693278425, -0.1489135998101353 51.6262544160221, -0.1504108211644264 51.625675527244105, -0.1514681940692569 51.6268383625967, -0.1541180535728212 51.626466526085885, -0.1546554043408995 51.625818362451625, -0.1561225024424428 51.62735399625613, -0.1562227740824485 51.627418463437344, -0.157597530918332 51.62900406367413, -0.1573759938603216 51.629271381782814, -0.157059693023043 51.62937412710051, -0.1559101704338491 51.628297877307894, -0.1548451655389512 51.62855091368708, -0.1545846762757748 51.62820511078119, -0.1529790379305873 51.62859600803023, -0.1531807945157373 51.629412925102194, -0.1512704629119801 51.629489561603116, -0.1503951463542707 51.629307456175354, -0.1500167936100143 51.62850720178124, -0.1497103436051384 51.62791267290214, -0.1493654109498461 51.627196733427866, -0.1486575116555482 51.62722155061426, -0.1493534767347095 51.62858137433867, -0.1482397449131975 51.628478304595156, -0.1488889634381995 51.629505441347995, -0.1485873375385355 51.63004926259738, -0.1467519938948099 51.62947134089141, -0.1450226119165203 51.62942455146831, -0.1445631666051783 51.62903505372407))",48.948,49.465,22.296,22.347,23.771,52.198,10.409,36.202884000000005,37.5112331,0
E01004398,Waltham Forest 009A,"POLYGON ((-0.0390655272825015 51.60089386139108, -0.0373585696210637 51.60041379792666, -0.0362432360508131 51.60061162744749, -0.0354250038199531 51.59974199090476, -0.0350096423954766 51.599774568599, -0.034236617070097 51.599294075994194, -0.035377310881314 51.599160501051365, -0.0357916338741628 51.59903038090749, -0.0375478948226671 51.59782032227934, -0.0373012535491141 51.59673913760698, -0.0380485353017647 51.59663541295213, -0.0382365054789292 51.59702121347876, -0.0386557163314949 51.59700890401288, -0.0407724608642415 51.596566828847784, -0.0406454402416316 51.5955927078149, -0.0410534109068858 51.59553930426605, -0.041131594121383 51.59607116736918, -0.0446665489550748 51.59575874226538, -0.0440713464330342 51.597312603213304, -0.0424263798718422 51.59886606021101, -0.0430354336939239 51.59905878299416, -0.0461277565510431 51.60013093434391, -0.0463743774685396 51.599885219098006, -0.0414512487822636 51.6056307584939, -0.040184586280996 51.60631521172041, -0.0388840229291787 51.60247091989326, -0.0380737534521956 51.60169436420909, -0.038414058674595 51.60116949436256, -0.0390655272825015 51.60089386139108))",49.317,39.257,27.54,30.216,22.429,56.366,30.676,37.907013000000006,39.5290774,0
E01001958,Hammersmith and Fulham 002C,"POLYGON ((-0.2319040292155187 51.51466570221689, -0.2320128143689856 51.513631974683115, -0.2318255021543298 51.51364089522371, -0.2323229448644255 51.513394474499236, -0.2322166164574461 51.51296404224994, -0.2336192865734692 51.51262908403869, -0.2335741549210527 51.51242103953803, -0.2341906673665844 51.512377105549234, -0.2342116609185224 51.51287925163151, -0.2348977632790153 51.51342318764675, -0.2358264416883365 51.51374281092479, -0.2362453411114254 51.51378311993404, -0.2361707022648236 51.5143289602141, -0.2351073386320296 51.514412169096694, -0.233540935196595 51.51454616331514, -0.2333411687219424 51.51456324368159, -0.2323216548663596 51.51465044196077, -0.2319040292155187 51.51466570221689))",61.802,48.861,22.862,23.024,12.93,47.146,21.348,38.66621699999999,41.3421213,0
E01001461,Enfield 027D,"POLYGON ((-0.0700708558377712 51.62971194122491, -0.0705676013824989 51.62953178685656, -0.0712271183349909 51.62964575835181, -0.0713403189411318 51.62932163360423, -0.070441930845572 51.628758683487675, -0.070699387529777 51.62841418837859, -0.0701675879557935 51.62829609957265, -0.0703770026193227 51.627684657406014, -0.0698221817584248 51.627458998766436, -0.0699721797619115 51.62711970748059, -0.070970659738907 51.62728989826994, -0.0711760273868111 51.62671558986631, -0.0716850359571749 51.62511375791928, -0.0717980782028991 51.62473575632117, -0.0724742652698729 51.62480560845539, -0.0725778891989842 51.6245150108114, -0.0733319771050871 51.624422133028276, -0.0739659440581073 51.62498567854089, -0.075806318797834 51.625541573923144, -0.0761011830776246 51.626657645826945, -0.0753262170858865 51.626862793457605, -0.0748571762814352 51.62756404763111, -0.0764279455803453 51.627975660682914, -0.0787525638786675 51.629179477609746, -0.0782309505770374 51.62984668446479, -0.0766855586076639 51.63087291441311, -0.0750190867060804 51.631446061201956, -0.0743702151398878 51.63165854892407, -0.0738657816796384 51.63184125501162, -0.0693853527053644 51.630117828883925, -0.0700708558377712 51.62971194122491))",55.493,43.231,37.175,12.217,24.123,71.602,24.367,40.049376,41.7189966,0
E01002879,Kensington and Chelsea 005C,"POLYGON ((-0.2108159406061536 51.51498820740676, -0.2118541954720821 51.51367037366311, -0.2115822054222284 51.51329039734477, -0.2122074855320362 51.51335507121093, -0.2127215085520443 51.513818488146875, -0.2130531137119312 51.51364840413521, -0.2128340075821904 51.513203933457675, -0.2138436453827185 51.51318334312364, -0.2140839114074344 51.512816540802696, -0.2144868787246098 51.512950341233065, -0.2143878322827648 51.51253518190885, -0.2147636567058102 51.51247775793722, -0.215016386482543 51.51357187270796, -0.2150904181622934 51.51380644259614, -0.215347795380905 51.514787178687996, -0.214087680306961 51.51477566952474, -0.2132253969967003 51.515037291730664, -0.2127907090871368 51.51489093593527, -0.2126076641692595 51.515165050417735, -0.2132930423011171 51.51542237053435, -0.212606976899407 51.51602207174798, -0.2120551841503782 51.51621602745118, -0.2100340411008259 51.516776714122656, -0.2096225307065745 51.51686503392415, -0.209005712608471 51.51603307118912, -0.2101932645591353 51.51541804148029, -0.2108159406061536 51.51498820740676))",64.129,42.312,10.239,16.741,57.415,59.735,34.622,41.706321,40.1303485,0
