LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01002967,Kingston upon Thames 009B,"POLYGON ((-0.3036329878727675 51.400870246184006, -0.3037702427522324 51.4003299769799, -0.3032439296873079 51.400345126796, -0.302746930861258 51.3995624985466, -0.3023651033244845 51.39957729991002, -0.3026032716369525 51.399392015482285, -0.3028965187754558 51.3991649847669, -0.3040622543372775 51.39823334220581, -0.3062126586764398 51.396379383644486, -0.3064079899068924 51.396186206455674, -0.3071153945786165 51.39549770241101, -0.308830288707486 51.39596953415829, -0.3105187363297402 51.39644924137932, -0.3113040463594184 51.39667630829591, -0.3115137362685582 51.396445543199725, -0.3129808198473637 51.397108214264954, -0.3122110242151146 51.39802384105559, -0.3105388800361669 51.39760681961151, -0.3097814481024856 51.39858599691623, -0.3084950500995354 51.40036830668113, -0.3077372424425355 51.40029063290249, -0.3077454341516247 51.399912473392, -0.3065490042798519 51.39975742555778, -0.3048754302104931 51.39953935147357, -0.3046152973882293 51.4003539046777, -0.3036329878727675 51.400870246184006))",2.358,1.388,0.28,1.52,4.409,24.047,17.122,5.324604000000001,5.4222712,9
E01002968,Kingston upon Thames 009C,"POLYGON ((-0.3006992562592248 51.41277768880694, -0.3001786686304721 51.41271871168675, -0.297465694713745 51.4126988104513, -0.2960484963979365 51.412826725523324, -0.2962923521345855 51.41217381076716, -0.296697818782198 51.41105761377238, -0.2973925159010722 51.41141090593989, -0.2992714658395692 51.41142646094056, -0.3000179147666071 51.41180760066553, -0.3004595158259664 51.41161340111466, -0.3005174407737156 51.410842731689826, -0.2976638514151213 51.41075182301937, -0.2988900656945647 51.410522370404095, -0.3002446702595604 51.410443107036954, -0.3006880832158765 51.41007088190346, -0.3004699901932568 51.40785654102496, -0.2990143812679573 51.40767308213502, -0.2990337767999289 51.40741697899714, -0.2988284406300631 51.40720304395353, -0.2982320099022924 51.40746761246101, -0.2982372335655457 51.40692719512334, -0.2977328379300852 51.407099638594026, -0.2971177235239885 51.406700428606676, -0.2970934565160781 51.40624283510413, -0.2979753716783549 51.40585344862711, -0.29751076600365 51.40545496953187, -0.2982944601794039 51.40489211853783, -0.2993630970861339 51.40501488413856, -0.2993497484961549 51.40542975654183, -0.3004880287222017 51.40563911283918, -0.3008216592959147 51.405739414751295, -0.3005942983316216 51.40516585076635, -0.3010248513090284 51.404762054083236, -0.3018763219042842 51.40529887243313, -0.301888289805353 51.40586309925068, -0.3038175969793306 51.4071496705811, -0.3041040126147168 51.407180792966116, -0.3040538686268946 51.405875510579556, -0.306205015060561 51.406357161470446, -0.3062740303341276 51.407173596575284, -0.3070964342480345 51.40713413209187, -0.3078962795023796 51.40532924828799, -0.3089201243408651 51.40520286264762, -0.3090329679675628 51.40739485952342, -0.3090957126454472 51.40925620799227, -0.3088050538164072 51.41119471087526, -0.3084992558384215 51.41351346522524, -0.3051386795699279 51.413153129255505, -0.3032080796933897 51.41303687977677, -0.3017718327827061 51.41290092902816, -0.3006992562592248 51.41277768880694))",7.004,7.676,2.531,2.889,41.728,37.455,33.565,14.520264,11.739276,7
E01002970,Kingston upon Thames 006D,"POLYGON ((-0.2805351216422722 51.410286267326846, -0.2770217358808878 51.40803738607704, -0.2774684931182443 51.407451635098575, -0.2782660222753405 51.40811397104299, -0.2794609700234351 51.40755910237453, -0.2800708261055329 51.40686034417652, -0.2796181470316228 51.406593879461845, -0.2801349303760176 51.40621711600563, -0.2798689620551313 51.40584740645952, -0.2801359342169892 51.40562661101458, -0.2825941036736394 51.40368748367628, -0.2827776247899755 51.40331375574338, -0.2877888760316575 51.403622511754776, -0.2879034363248591 51.4050426800363, -0.2860116987468382 51.406114927418834, -0.284675898042328 51.406128188071094, -0.2845669774301969 51.40703053767768, -0.2845680451615467 51.40706732362768, -0.2846080383169242 51.407535518859596, -0.2857774936185345 51.40792132266942, -0.2860603172762066 51.40838327606087, -0.2859548809078031 51.408653900875024, -0.2850557062224219 51.408252477689395, -0.2834468173180897 51.409204204741776, -0.2826910642273449 51.40966260421676, -0.2822631235877108 51.40945008985702, -0.282197266467956 51.409385268866934, -0.2815669265533206 51.40977121229934, -0.2809484896629192 51.410551468084996, -0.2805351216422722 51.410286267326846))",20.467,15.39,15.569,12.393,26.945,53.463,19.673,21.150228,20.5733847,4
E01002972,Kingston upon Thames 005D,"POLYGON ((-0.2913894522508987 51.413360709167655, -0.292166079901637 51.41225922702592, -0.2911602900320547 51.41228035648499, -0.2906752986229548 51.411952944801484, -0.2904343928595026 51.41169425128025, -0.2899159481355488 51.41210034199986, -0.2882626824917431 51.411983431774466, -0.2881655134967973 51.410846989774264, -0.2883022567863106 51.41053334167057, -0.2887695743224601 51.41058918402171, -0.2888516528458756 51.41003028529777, -0.288753460886187 51.40991694007934, -0.2879645918604776 51.40940632667665, -0.2892554845354921 51.409761649062425, -0.2898146317380631 51.409489235019024, -0.2895702483729314 51.40914694855698, -0.2895156115164038 51.40895612186128, -0.2908167631746734 51.40896611239168, -0.2903294574865156 51.40799547733694, -0.2913290065025171 51.40783259682837, -0.2916882006967043 51.408706795309534, -0.2929955211915064 51.40801656168477, -0.2933043310177697 51.40826218373942, -0.2936942261980615 51.40814122881845, -0.2941088241636736 51.40806657479192, -0.2942159439736652 51.40841165590653, -0.2936673525439762 51.40866230282351, -0.2943681375407402 51.408904500945425, -0.2938458704159317 51.40967507260057, -0.2925113663801929 51.410165367453835, -0.2931809728589676 51.4101833852838, -0.2936169776312464 51.410650491087694, -0.2920768770060628 51.410836934932505, -0.2914222220375474 51.41104094643478, -0.2914288296966446 51.411115968144756, -0.2923363941547262 51.411642153648366, -0.2925324149776114 51.41124160683455, -0.2932074838987588 51.41121144135285, -0.293824090457945 51.411571261142775, -0.2934227465452236 51.412151457759876, -0.2960468334444346 51.41196482629016, -0.2962923521371383 51.41217381076652, -0.2960484963939882 51.41282672552187, -0.293758840729827 51.413210045049595, -0.2913894522508987 51.413360709167655))",14.416,7.37,4.228,7.749,13.254,23.039,39.933,13.607762999999998,13.654964,6
E01002980,Kingston upon Thames 012C,"POLYGON ((-0.2632183987602278 51.390867719708176, -0.2625282212066537 51.390445782476924, -0.2611618287128408 51.39050319177296, -0.2584465427745639 51.390698930786634, -0.2567164270496791 51.39060793633397, -0.2547870093112938 51.390529280409666, -0.2546255147003344 51.3905227834339, -0.2530564803568625 51.390459663907215, -0.2530537671245274 51.38861152751791, -0.253456352238183 51.38750756861089, -0.2538207775824066 51.38708162699139, -0.2547511662022373 51.387410443591634, -0.2558904122452994 51.38676173251316, -0.2569757598805478 51.38670574432788, -0.2581354512334809 51.38752332676247, -0.2591617483686665 51.386990033002945, -0.259590484215812 51.387225990682964, -0.2618338521603647 51.38856641092563, -0.2625941894808318 51.38908479476853, -0.262209965805257 51.3888517746019, -0.2618111908589265 51.389115510382204, -0.2636774524974967 51.39056475665316, -0.2632183987602278 51.390867719708176))",3.462,6.079,6.063,0.853,6.647,22.902,17.224,7.430274000000001,7.5164419,8
E01002987,Kingston upon Thames 011B,"POLYGON ((-0.306407989907401 51.39618620645447, -0.3057796165692899 51.395843879664326, -0.304625608892617 51.39612302480291, -0.3040849270313627 51.39602970965434, -0.3032603055348474 51.39607731208715, -0.3032373626873691 51.39567559993221, -0.3025436636487208 51.39564070731411, -0.3016407397949396 51.39607125152665, -0.3011621271451101 51.395883079295565, -0.300351122717544 51.395992610128445, -0.3001688556412537 51.39559221925644, -0.2992377879213861 51.39521241846507, -0.2995339007321512 51.39504893369318, -0.2992741230995634 51.39445240517799, -0.3010341900555272 51.39368343111998, -0.3016705097863143 51.3934026289265, -0.3020768621444783 51.39322329898354, -0.3038518933766688 51.3924859195419, -0.3063126594589092 51.39155032234671, -0.3089254179067061 51.390500963112025, -0.3092675761598014 51.390363540226794, -0.3090659173212275 51.391140315722325, -0.3099284719385371 51.391546072952735, -0.3082603298346269 51.39201612159267, -0.3077575118090054 51.391738376149625, -0.3076472912769318 51.39198897890381, -0.3065878457107894 51.39283213306099, -0.3053740066980482 51.39316735213632, -0.3048761379031464 51.392920726002515, -0.3044387340687544 51.39307642465557, -0.3054722008257807 51.3935068359795, -0.3061297305481917 51.39360445979026, -0.3066348153361682 51.39335041978288, -0.3073518479809714 51.39371538010069, -0.308040800136635 51.39382408513418, -0.3085725609589922 51.393354737069004, -0.3090454563014607 51.393664554901825, -0.3078725493968997 51.39478173006147, -0.3083661427147349 51.394924670010425, -0.3081579455075374 51.39528540159064, -0.3071153945788104 51.39549770241196, -0.306407989907401 51.39618620645447))",20.043,24.588,1.917,19.775,10.028,23.437,27.154,18.607962,19.5046219,5
E01002999,Kingston upon Thames 013E,"POLYGON ((-0.3018109744578433 51.392361804427175, -0.2997432614724121 51.39204918672779, -0.2984593197939274 51.3920310717808, -0.2984102449681301 51.39182388228547, -0.2981099934021494 51.39056305308202, -0.2976816248461805 51.3890640294926, -0.2971297072560901 51.38769015572372, -0.2969369336891291 51.38721549899936, -0.2977019046673116 51.38727898707054, -0.2979314861748744 51.38787044131862, -0.2984658350371417 51.387637166569505, -0.2991600262343561 51.38854272790836, -0.3000520296407922 51.38926559437345, -0.3010346531086465 51.38828144346176, -0.3038417411123929 51.38941894336871, -0.3034497316892316 51.39040148143995, -0.3037565281123278 51.39059807463526, -0.3043857406705922 51.390844223397565, -0.3051633120727141 51.390599329996405, -0.3057011031619187 51.39079335971748, -0.3054500013585905 51.391032283466345, -0.3058084890755758 51.39084384952342, -0.3057039653510356 51.391127553344276, -0.3063027949388545 51.391035467217286, -0.306312659456692 51.39155032234736, -0.3038518933809418 51.39248591954128, -0.3032104437894018 51.3923967348024, -0.3018109744578433 51.392361804427175))",14.7,8.374,10.632,8.281,21.74,26.066,23.453,14.371992,13.6279606,6
E01003005,Kingston upon Thames 018E,"POLYGON ((-0.2927742944116091 51.3731864642539, -0.2930471990017391 51.371257044924114, -0.2944038299996319 51.370316300098416, -0.2921316606104074 51.369087219295714, -0.2949779749876851 51.36902513610333, -0.2994683775289985 51.36970937285268, -0.3010434833314024 51.37053246065281, -0.301587869190286 51.370928606044025, -0.3039581684921638 51.372592253615096, -0.305019869358934 51.37266347939058, -0.3049438233999687 51.37284589867167, -0.3045665477148234 51.373650936082434, -0.303631484469331 51.373214492019876, -0.3037495619248818 51.372980750260716, -0.3031896552678233 51.37311521033038, -0.3018315474173067 51.3726007559793, -0.3020204663417396 51.371884595331004, -0.3015365672740815 51.37172719036669, -0.3005459785593231 51.37169369885654, -0.2997487865421994 51.37224475049753, -0.2994480196549288 51.37209699052428, -0.2990500012737306 51.37227297887721, -0.2987777618328436 51.372482832666684, -0.2980853959086106 51.37215765207525, -0.2975305480216758 51.372496792696694, -0.2969068895629372 51.3721675136745, -0.2971174209617099 51.371735955645995, -0.2961207719303585 51.37228183552709, -0.2968233219093371 51.37298890885872, -0.2959538940575658 51.373720632886105, -0.293128093466746 51.37338945482973, -0.2927742944116091 51.3731864642539))",5.165,4.509,13.25,1.336,3.342,19.149,14.029,7.5421200000000015,7.979431,8
E01003007,Kingston upon Thames 001B,"POLYGON ((-0.3016175745572965 51.43142850860637, -0.2981549397013775 51.4290486041587, -0.2976416361356956 51.42872837496593, -0.2954649711829186 51.42764499379344, -0.2953216713005193 51.42698087611696, -0.295459498881885 51.42638299359871, -0.2969234048227889 51.42678639826277, -0.2972747808626264 51.42646505893139, -0.297858738006478 51.42667585269192, -0.2984646379159154 51.42634406951885, -0.3006004449253087 51.42743326834946, -0.3014658345145835 51.42792349966564, -0.3019087494218273 51.42729203750236, -0.3028183671579407 51.42702989873529, -0.3032304413932316 51.427416335077496, -0.3042324060381095 51.429237624350435, -0.3035732452155025 51.429182809501164, -0.303378858202206 51.42948958801232, -0.3056748372475027 51.43002695925684, -0.3055698929848864 51.430331877774776, -0.3064154754742548 51.43064013810647, -0.306400066353234 51.431123394071896, -0.3058369451870223 51.43136142471714, -0.3044586115448471 51.43109759356233, -0.3018030101876811 51.43042785409059, -0.3014856743322596 51.430548565999814, -0.3020706354941259 51.43115251151443, -0.3016175745572965 51.43142850860637))",5.062,2.921,0.882,0.251,11.496,4.5,13.796,4.719786,4.0281655,9
E01003009,Kingston upon Thames 001D,"POLYGON ((-0.2883102686231854 51.42390356661593, -0.2866200090797156 51.42017199304452, -0.2889444557229663 51.41976848366003, -0.2901316828498485 51.42267995550026, -0.2902237529193387 51.42332659816681, -0.2916805378822204 51.423171910915094, -0.2928113814030315 51.42315823553156, -0.294534339275039 51.422920998802184, -0.2966992205784893 51.422191203871435, -0.295861042602247 51.4239221104769, -0.2950771998447976 51.42545901560866, -0.2948681482174114 51.42639402313398, -0.29344320518627 51.42646917213776, -0.2934023772493214 51.42680521945904, -0.2929733969847176 51.4289557782598, -0.29070061456673 51.428989813190036, -0.2904705361768975 51.42848145025273, -0.2900855768467535 51.42754813681773, -0.2889368269714457 51.425262052702934, -0.2883102686231854 51.42390356661593))",12.029,9.355,1.298,1.743,4.838,24.503,14.058,9.258042,9.7191148,8
E01003016,Lambeth 036C,"POLYGON ((-0.1089261385876407 51.50844037511307, -0.1088374273390353 51.507921837086, -0.108805669143149 51.50773629425786, -0.1081865269560681 51.50692330087202, -0.1088769941282234 51.50667289714051, -0.1083794222459033 51.50616128986611, -0.1097682583414266 51.50568009940006, -0.1101032588422828 51.50620203939386, -0.1113803418678576 51.50572405587033, -0.110972682873757 51.50515354951813, -0.1114750989840639 51.50482632665119, -0.1111230149568397 51.504281103413305, -0.1121546629440725 51.504072900738045, -0.1143307350946876 51.50441749560452, -0.1141704703825951 51.504806751001276, -0.1144810287099704 51.50461390826155, -0.1162310804897429 51.50515460631604, -0.1145929915061194 51.50609048602538, -0.1157825645683828 51.5074129560194, -0.1114574539128599 51.508354718849766, -0.1108136131340928 51.50810334932143, -0.1089261385876407 51.50844037511307))",5.377,2.471,7.155,12.436,10.138,43.158,41.915,13.265208,13.596207199999998,6
E01003018,Lambeth 020A,"POLYGON ((-0.1196481528284116 51.45728003523706, -0.1193855638959906 51.45666800379358, -0.1190587326158291 51.45754748024526, -0.1181075655999037 51.457315601578195, -0.1182483792636906 51.457077075788646, -0.1193131835378768 51.455226712154534, -0.1193942666898826 51.45508024631669, -0.1197916859069551 51.454438649370566, -0.1206891548900278 51.4531726629675, -0.1217740092651506 51.45330169247762, -0.1228985151717562 51.45258176099796, -0.1233682807049298 51.45260331050081, -0.1236343140858311 51.45348417742656, -0.1222796735321813 51.453953690818395, -0.1226275041280496 51.45445993408101, -0.1224879303990767 51.45471636221189, -0.1204656298289626 51.45461887724391, -0.1203149705036786 51.45494934113498, -0.1222163301360516 51.455031861191415, -0.1256439032150504 51.45560853564005, -0.1254394464321509 51.45602081472473, -0.1250548932664062 51.45603984435898, -0.1246246198879757 51.45601683832655, -0.1247266944610706 51.45709630657007, -0.1242866463505034 51.457053422224114, -0.1243439049866792 51.45759633146774, -0.122994966188493 51.45766088190857, -0.1229603906669509 51.45701561258548, -0.1225476728478059 51.456983770548334, -0.1224491569743337 51.45763064053205, -0.1212417603833059 51.458093310035665, -0.1204504203271357 51.45788673607567, -0.1207513900427034 51.45761145027512, -0.1196481528284116 51.45728003523706))",12.481,7.743,3.452,21.219,47.65,26.109,83.566,22.51221,19.9502532,4
E01003025,Lambeth 021E,"POLYGON ((-0.1199043986949528 51.44803349707918, -0.1186821661410804 51.44628399524961, -0.1180721163233526 51.44539324042669, -0.1176236656818069 51.445071136193086, -0.1175717938972838 51.44475394259039, -0.118987065319512 51.44368488463463, -0.1204606488848371 51.44406436874636, -0.1211072107937355 51.44419777108917, -0.1226159172766995 51.44469957790192, -0.124361196754206 51.44511389351762, -0.124283798896387 51.4456148119044, -0.1243123933569448 51.44623887154097, -0.1243026677226572 51.44717857029589, -0.1235697749955569 51.44681499590776, -0.1226600080894198 51.44687787398191, -0.1224509379900221 51.448115497840384, -0.1227359992939796 51.44818302051258, -0.1227597178266649 51.448212113768676, -0.1217403679056341 51.44827055914067, -0.120490974220787 51.44885588102542, -0.1199043986949528 51.44803349707918))",25.674,16.9,13.196,17.938,24.23,30.716,30.548,21.733182,21.4957766,4
E01003029,Lambeth 017A,"POLYGON ((-0.1289856459580153 51.457851200826255, -0.1293119977133387 51.45539448736919, -0.1293642609338182 51.455047343695526, -0.1317537919993631 51.45397729045216, -0.1326212362165573 51.45356181355767, -0.1330061376508535 51.45436551545808, -0.1320963968984207 51.45461340970512, -0.1321078693229739 51.45471917458116, -0.1322527148946332 51.455002626898704, -0.1318932318792011 51.455050944569166, -0.1325428290920076 51.45548734534852, -0.132441534144589 51.45591773600702, -0.1329986093712696 51.45625111579943, -0.1326727048800136 51.45646188230607, -0.1320570350384245 51.456283552925846, -0.1326563876179025 51.45767786163105, -0.1338659532607484 51.458742447272755, -0.1335095465622257 51.45938121846391, -0.1312630101354237 51.45964058528353, -0.1307707284553543 51.45963521031076, -0.130712452103359 51.459634622849784, -0.1291793044933672 51.45970378034698, -0.1289671776878221 51.45824649937309, -0.1289856459580153 51.457851200826255))",18.885,13.017,2.188,27.134,21.924,30.366,34.386,19.197288,18.9337998,5
E01003032,Lambeth 017B,"POLYGON ((-0.1335095465625811 51.45938121846398, -0.1338659532619338 51.458742447273494, -0.1340840401830931 51.45858879101262, -0.1347430125197419 51.45893183221731, -0.1355023069143724 51.45807227675196, -0.1366421657332991 51.458788970487696, -0.1369819989154453 51.458598449850356, -0.137977322651468 51.45887022741528, -0.1376884426417809 51.45821641018636, -0.1384403216639429 51.45769771703948, -0.1390207329334015 51.457367992326915, -0.1397361214721779 51.45799605759501, -0.1405623860706756 51.458425009626076, -0.1426643456717453 51.45802833095938, -0.1415048201433526 51.45950241781976, -0.1434274040678307 51.46123091191234, -0.1421202769319441 51.46121115841279, -0.138866503983218 51.461235250307546, -0.1376943241618929 51.461984261099985, -0.1372278167896555 51.461718969606935, -0.136272868419413 51.461055076901516, -0.134245308217859 51.459810779593305, -0.1340890860968598 51.459725849265695, -0.1338228307984388 51.459563917287866, -0.1335095465625811 51.45938121846398))",35.942,32.653,3.908,24.32,32.279,34.569,65.459,31.549206,31.5009833,1
E01003037,Lambeth 013A,"POLYGON ((-0.1476235198103667 51.46691478000158, -0.146973769238752 51.465979654401515, -0.1475244199571924 51.46580713794914, -0.1479285267082114 51.46646149037639, -0.1484716892743727 51.46620975260454, -0.1492690236867482 51.46645517688582, -0.1495756744375223 51.46604048709012, -0.1502027539889617 51.465933020511315, -0.150078871164526 51.46621236219893, -0.1504269676659992 51.46592713359459, -0.1506254512614856 51.465958339368676, -0.1505577778712806 51.46629464577128, -0.1505798097965846 51.46649572522709, -0.1506177677254987 51.467614719535895, -0.1502039532405985 51.46773321499982, -0.1499499395190836 51.46782601201206, -0.1488824570237372 51.468233548903555, -0.1478457258825898 51.46864565355566, -0.1468901184883238 51.469025543030575, -0.1456024183306393 51.46953567272357, -0.143100359276524 51.47051950763983, -0.1428532740452027 51.4702533710474, -0.1422550933739274 51.46899705750172, -0.143147040950919 51.46866047681946, -0.1444347053481436 51.468341519408, -0.146064908286591 51.46762567349687, -0.1476235198103667 51.46691478000158))",42.377,40.186,9.37,63.508,37.717,29.418,39.602,38.341746,38.4406669,0
E01003050,Lambeth 016B,"POLYGON ((-0.1130377535304975 51.46168503826417, -0.1125916844313076 51.460734550998176, -0.1115912112809571 51.46093538675801, -0.1110699961037272 51.46088851965659, -0.1108477784521908 51.46051464123037, -0.1113799582662484 51.4603906464851, -0.1112404678742809 51.46012526642407, -0.1111143374236017 51.4598755867081, -0.1127698771082136 51.45952455908513, -0.112903875708474 51.45980424608332, -0.1144953509963168 51.4594899858511, -0.114460908692359 51.45928377989372, -0.1141526142336256 51.458793345946155, -0.1126746137653134 51.459203778769194, -0.1119099433155936 51.45838663612915, -0.1114147031177416 51.457830109536225, -0.111986427624839 51.45793582711404, -0.1121450799201746 51.45757209482133, -0.1126809456930903 51.45760488598428, -0.1120800459982382 51.45690786005666, -0.1134134021492688 51.45691006263361, -0.1134669874378237 51.45633413857345, -0.1141743014528799 51.45621329127186, -0.1144403512682738 51.45694358045385, -0.1145221709455074 51.45720864976784, -0.1154765378086058 51.459946741764846, -0.115716766425226 51.46119694255529, -0.1156766093631145 51.461275414084746, -0.1153726727381125 51.46133797315735, -0.1150488803050758 51.46081119639924, -0.114460327293203 51.46089899614436, -0.1134576312872208 51.46081558263975, -0.113322343645264 51.4614323399021, -0.1139957285033644 51.4613304972203, -0.1139642730668693 51.4615718024355, -0.1130377535304975 51.46168503826417))",20.172,11.484,12.095,17.36,79.921,31.974,68.577,27.882921,22.5655124,4
E01003058,Lambeth 015E,"POLYGON ((-0.123805879491926 51.462081054425674, -0.1233926428124898 51.46110232280936, -0.1223212231834591 51.46144946702808, -0.1219052234437961 51.46130128711349, -0.1212816870255772 51.45982796664472, -0.1231595650848939 51.45962007349102, -0.1248886869842708 51.459595027701944, -0.1257627567545708 51.45966328387928, -0.12751107982956 51.45972761397784, -0.1280211392220097 51.4609650650492, -0.1262571502420152 51.46130560887399, -0.1254467325849831 51.46140955740806, -0.1257173965014237 51.46214684422457, -0.125271436468849 51.462140577155175, -0.1249281529637729 51.46212015061267, -0.123805879491926 51.462081054425674))",22.71,14.4,9.083,23.978,24.005,25.056,74.746,24.327036,24.3801872,3
E01003059,Lambeth 011D,"POLYGON ((-0.1125428305086459 51.47043595740283, -0.1125282542796347 51.468251744107626, -0.1126173514776722 51.468026978539086, -0.1135737897812949 51.46831169968596, -0.1143429124262128 51.46818247468586, -0.1144601741117096 51.46829060812278, -0.1153812046183267 51.46806916315365, -0.1153380595767106 51.46838629499396, -0.1163145147992276 51.46820201875567, -0.1165082410978087 51.46870959771895, -0.1171466419239432 51.469487954103435, -0.1174498718759799 51.46996746136598, -0.1167671123197315 51.4701430030774, -0.1163749777450278 51.470230901279685, -0.1163562322749317 51.470207794903786, -0.1146007878817995 51.470547448327615, -0.1125684312363301 51.470730760194066, -0.1125428305086459 51.47043595740283))",42.048,30.752,26.113,39.953,27.883,43.294,77.934,39.166233000000005,40.3580668,0
E01003062,Lambeth 033A,"POLYGON ((-0.0835342779749652 51.42399637300124, -0.0834287887737084 51.42296489435388, -0.0816803868025048 51.423305412825506, -0.0812575996871572 51.42251599214947, -0.0808426626779115 51.421843036893804, -0.0804075243853357 51.42193740218761, -0.0803033625053628 51.42195999435075, -0.0797715105740099 51.422131845925186, -0.0789107268219929 51.421566045929914, -0.0792740109956816 51.42085610008924, -0.0783382780838181 51.42058418986971, -0.078292553535046 51.420572900669654, -0.0784768605162618 51.42003818579868, -0.0786753422407539 51.41982659513869, -0.08310166114745 51.4196999156055, -0.0831398110444966 51.41987988103782, -0.0837758082536685 51.42027895516168, -0.0839571281821938 51.42056038763123, -0.0850789542901892 51.42059859673435, -0.0846974926321516 51.420813547706196, -0.0851457824375034 51.420726836398735, -0.0852806611429342 51.42127965393446, -0.0861417462217128 51.421458500902226, -0.0856996087404546 51.42230210582731, -0.0840885819414764 51.42228912574033, -0.0839158714573711 51.42244028417282, -0.0838124666923713 51.42357853472936, -0.0842239735176782 51.42385545654518, -0.0835392568759654 51.42418886212329, -0.0835342779749652 51.42399637300124))",25.126,16.896,7.591,13.546,35.404,29.088,44.449,22.439958,21.128371800000004,4
E01003064,Lambeth 028A,"POLYGON ((-0.090194007551111 51.432399447833845, -0.0911954598969288 51.43232530397185, -0.0917501888114472 51.432064412595814, -0.0937605934902503 51.4319973616792, -0.0947949038756936 51.43188206745837, -0.0948956554693389 51.43243947016477, -0.0953042709628746 51.43218371392884, -0.0962920344185064 51.433116509983556, -0.0962502993626456 51.434113847331936, -0.0957346011423245 51.4341928249273, -0.0958896289523774 51.43480683581783, -0.0958348029044338 51.434826106707455, -0.0954427717583692 51.43496385374917, -0.0942251038466505 51.43547479088343, -0.0925126318008013 51.43582328704119, -0.0904650906640729 51.43609812664637, -0.0899830912054766 51.434220885506875, -0.0898705412334076 51.433805927928894, -0.0906430452286941 51.433656790363074, -0.090194007551111 51.432399447833845))",7.074,5.777,3.423,7.659,19.168,19.929,51.487,12.811857,12.1694029,7
E01003075,Lambeth 009C,"POLYGON ((-0.0969804693558793 51.470581528310134, -0.096032519540198 51.46990503696251, -0.0964656337594978 51.46968757792458, -0.0972095967639032 51.47000391043478, -0.0972110230125942 51.469403118884046, -0.0976001444678753 51.46960923134957, -0.098603974654917 51.4703990418489, -0.0991617315490355 51.47017667888366, -0.1001823291395636 51.46972571295078, -0.0998036610811608 51.46942157022057, -0.0992352571115495 51.46895498324697, -0.0984659515747736 51.46841194431438, -0.0989910370445275 51.467832971692864, -0.0989067101546679 51.46827805181899, -0.0997762329902868 51.46844397019154, -0.1009983933606295 51.46884650662088, -0.1008876725617281 51.4694335225476, -0.1012320365770731 51.46966275526988, -0.101893875379646 51.46943404355104, -0.1015400083786827 51.470275175344256, -0.1004443367148156 51.47169988865061, -0.0999970482578545 51.47214759524744, -0.0993762019071708 51.47262288186993, -0.0993244624434849 51.472479869975196, -0.0969804693558793 51.470581528310134))",56.294,52.569,24.419,38.022,30.418,37.792,35.853,42.601569,43.8903689,0
E01003078,Lambeth 014E,"POLYGON ((-0.0959081918068469 51.46448561987608, -0.0975841371960253 51.46295714795046, -0.0960674388162671 51.46275675684712, -0.095561918495141 51.46327090990461, -0.0943971096123735 51.46305144713552, -0.0929954995005167 51.4642494332534, -0.0919730466869646 51.464601504444346, -0.0903506789858996 51.46467274075497, -0.090358247163435 51.46463974416642, -0.0911935002798697 51.46246083452966, -0.0920627440240143 51.461315401874145, -0.092213612329034 51.46112034283859, -0.092371018624077 51.460995622467834, -0.0929942887443179 51.461175984038626, -0.0943448860867013 51.46061319966616, -0.094636301352837 51.45994663621116, -0.0954612789526503 51.46035613971499, -0.0964464582906866 51.45985416469039, -0.0972110533687327 51.46033031790321, -0.0978825777728471 51.46016050826454, -0.0985613281735366 51.46092263707993, -0.0987519347221586 51.461242493620695, -0.0970242673106789 51.461536174218104, -0.0973039742334714 51.46181835244639, -0.098101550075654 51.46263277074752, -0.0985699909125801 51.4624286647504, -0.0980111198950746 51.46193007672375, -0.0989107148486541 51.46152181654958, -0.0993902053692133 51.4621594972907, -0.0995108597862554 51.46256800976544, -0.0987888938475023 51.46287317717936, -0.0989676061001926 51.463218271470275, -0.0993811640373244 51.46387951364936, -0.0989662647884554 51.463995688951314, -0.0985298153892814 51.463731844738014, -0.0984662621121736 51.46411643562852, -0.0988048082031115 51.4644168661315, -0.0963812506280633 51.46509490845943, -0.0959985256655288 51.46515639902181, -0.0959081918068469 51.46448561987608))",7.499,3.111,0.725,5.937,19.591,14.866,46.694,10.833663,9.943157,8
