LSOA11CD,asian(%),black(%),mixed(%),white(%),other(%),Heterogeneity index
E01000006,47.83783783783784,10.864864864864865,3.8918918918918917,32.7027027027027,4.702702702702703,0.6486766983199417
E01000010,47.715015611694575,16.661935850127733,4.030655691172296,27.646891853533923,3.9455009934714727,0.6649493386350707
E01000017,21.147161066048668,20.336037079953652,4.577056778679027,51.27462340672074,2.6651216685979144,0.648210384696463
E01000027,17.042726836293806,16.03456553048488,6.481036965914547,58.857417186749885,1.584253480556889,0.594372891309273
E01000028,22.24669603524229,24.008810572687224,4.570484581497798,44.658590308370044,4.5154185022026425,0.689299350850977
E01000029,36.12938596491228,13.103070175438598,2.138157894736842,45.33991228070175,3.289473684210526,0.6451877019852262
E01000031,42.832957110609485,14.221218961625281,5.699774266365688,32.84424379232506,4.401805869074492,0.6832487044519971
E01000032,36.43783005280845,10.609697551608258,4.416706673067691,43.831012962073935,4.704752760441671,0.6596919165251749
E01000038,16.718075262183838,10.980876002467612,4.133251079580505,64.77483035163479,3.3929673041332507,0.5375551683049549
E01000044,34.54545454545455,15.454545454545453,6.717171717171717,39.74747474747475,3.535353535353535,0.6930287725742272
E01000058,21.857410881801126,22.607879924953096,5.206378986866792,47.23264540337711,3.095684803001876,0.6743524916487438
E01000063,20.135363790186126,16.52566271855612,2.9892836999435985,57.58601240834743,2.763677382966723,0.5988747041939171
E01000073,21.428571428571427,15.043290043290044,5.086580086580087,56.980519480519476,1.461038961038961,0.6039728219111337
E01000077,17.6196032672112,23.045507584597434,5.600933488914819,50.11668611435239,3.6172695449241536,0.6602316838881936
E01000080,16.985376827896513,20.13498312710911,4.049493813273341,55.73678290213723,3.093363329583802,0.6173523163372858
E01000085,14.78102189781022,19.22141119221411,3.345498783454988,60.09732360097324,2.5547445255474455,0.5782651357735272
E01000098,30.892212480660135,16.967509025270758,4.2805569881382155,42.90871583290356,4.951005673027334,0.6873781325795185
E01000103,13.843556555993247,33.87732132808103,4.670793472144063,44.79459763646595,2.8137310073157007,0.6624393670261128
E01000120,21.24248496993988,3.674014696058784,4.876419505678023,55.444221776887105,14.762859051436205,0.6219475245302452
E01000124,13.767342582710778,7.7374599786552825,9.925293489861259,59.12486659551761,9.445037353255069,0.6067121959886965
E01000132,23.8390092879257,15.170278637770899,5.572755417956656,42.22910216718267,13.188854489164086,0.7213265726691523
E01000134,23.956043956043956,17.582417582417584,7.9120879120879115,43.35164835164835,7.197802197802197,0.7123191643521314
E01000136,15.994623655913978,3.8306451612903225,5.510752688172043,64.18010752688173,10.483870967741936,0.5470132023933403
